5,320604
-4,320704
-6,320907
-14,321007
-27,321110
0,321212
16,321312
-21,321413
15,321515
11,321617
8,321820
12,321921
-10,322021
-4,322123
-13,322326
2,322426
-3,322529
10,322629
8,322832
-1,322934
-1,323035
-1,323137
-4,323340
1,323440
7,323543
-13,323643
4,323846
-2,323948
8,324048
8,324151
-2,324354
-1,324454
-2,324556
-13,324657
4,324859
-10,324960
5,325062
16,325163
-50,325365
-22,325468
30,325568
-11,325670
4,325873
14,325974
4,326076
-5,326176
3,326379
-3,326481
7,326582
8,326684
10,326785
-7,326887
-7,326987
11,327090
0,327292
31,327393
-12,327495
-6,327596
6,327798
-4,327901
-4,328001
10,328103
5,328306
4,328407
-2,328509
-6,328609
-7,328812
2,328912
4,329015
10,329115
-11,329318
2,329420
6,329521
5,329623
-30,329826
3,329926
9,330029
-13,330129
-1,330332
-3,330434
-1,330534
-4,330637
8,330840
-12,330940
-4,331042
11,331143
5,331345
4,331448
2,331548
-6,331649
6,331851
-1,331954
1,332054
10,332156
-11,332257
-16,332359
10,332460
6,332562
6,332765
-1,332865
6,332967
-8,333068
11,333271
4,333373
-4,333473
-1,333576
1,333778
-5,333879
0,333981
4,334082
-4,334284
3,334385
4,334487
11,334587
-10,334790
-4,334893
-7,334993
-1,335095
6,335298
2,335398
-9,335501
8,335601
6,335804
9,335906
-4,336007
2,336109
-9,336312
-3,336412
7,336515
11,336615
3,336818
-3,336920
-11,337020
-1,337121
2,337223
2,337324
2,337426
2,337526
0,337729
-3,337831
-3,337932
9,338034
-8,338237
0,338337
19,338440
-10,338540
9,338743
-8,338845
-9,338946
4,339048
8,339251
9,339351
-6,339451
-1,339554
-26,339757
9,339857
27,339959
-22,340060
-1,340262
14,340365
-22,340465
13,340568
-10,340770
-1,340871
4,340973
-8,341073
-7,341276
-1,341379
4,341479
-10,341581
8,341784
-7,341884
-3,341987
8,342087
3,342290
11,342392
-7,342493
2,342595
13,342695
-5,342798
1,342898
-10,343001
3,343203
-5,343304
12,343404
6,343506
4,343709
0,343810
-11,343912
6,344012
-1,344215
2,344317
-4,344418
-3,344520
-2,344723
-2,344823
3,344926
0,345026
7,345229
-4,345331
-5,345432
1,345534
-8,345735
-5,345837
2,345937
9,346040
10,346243
5,346343
-11,346445
0,346546
-7,346748
2,346851
4,346951
1,347054
0,347256
3,347357
-15,347459
18,347559
-15,347762
9,347865
11,347965
5,348168
0,348270
11,348370
-2,348473
-2,348674
-1,348776
-3,348876
-1,348979
2,349181
4,349282
-6,349384
0,349485
2,349687
18,349790
7,349890
-5,349992
4,350195
-13,350296
-10,350398
13,350498
-8,350701
6,350803
10,350904
-3,351006
11,351209
-8,351309
-5,351412
1,351512
2,351715
2,351815
-1,351918
-5,352018
6,352221
-4,352323
7,352423
10,352526
-9,352729
5,352829
0,352931
-13,353032
-4,353234
2,353337
13,353437
5,353540
10,353742
-2,353843
