2,645869
4,645971
2,646174
7,646275
9,646377
5,646477
5,646680
19,646782
-39,646883
-17,646985
-9,647188
18,647288
-10,647391
21,647491
9,647694
-16,647796
2,647897
7,647999
-4,648200
7,648302
4,648402
-6,648505
-9,648708
-8,648808
12,648910
35,649011
4,649213
-9,649316
-21,649416
-3,649519
9,649721
17,649822
21,649924
0,650024
-11,650227
-13,650330
-5,650430
0,650532
8,650735
4,650835
-3,650938
-6,651038
-2,651241
0,651341
8,651444
-7,651544
-1,651646
1,651747
-5,651849
1,651950
3,652152
-3,652255
0,652355
0,652457
0,652660
0,652761
2,652863
-3,652963
-4,653166
1,653266
1,653369
0,653469
1,653672
3,653774
-4,653875
1,653977
-4,654180
1,654280
4,654383
-5,654483
5,654686
-2,654788
0,654888
1,654991
-17,655192
6,655294
-3,655394
6,655497
-12,655699
31,655800
-24,655902
-9,656003
-15,656205
-6,656308
-3,656408
13,656510
7,656713
6,656814
-51,656916
54,657016
-37,657119
340,657219
-328,657321
84,657422
35,657625
-489,657727
431,657827
8,657930
-8,658132
9,658233
-34,658335
51,658436
-71,658638
19,658741
52,658841
-18,658944
35,659146
-7,659247
-16,659349
2,659449
27,659652
-14,659755
-17,659855
-2,659957
21,660160
-1,660260
-45,660363
112,660463
-14,660666
19,660768
33,660869
-26,660971
-60,661174
7,661274
23,661377
16,661477
-101,661680
78,661782
-23,661882
2,661985
9,662188
-123,662288
0,662390
94,662491
-88,662593
-57,662693
163,662796
-108,662896
-114,663099
-49,663201
160,663302
-226,663404
-133,663607
-15,663709
-295,664115
268,664215
-107,664317
-151,664621
174,664723
-92,664823
15,664926
17,666142
-19,666243
23,666345
-111,667156
82,667256
22,667359
-37,667662
36,667764
-55,667865
-35,668067
10,668170
32,669081
11,669184
-83,669589
-1,669689
-15,669792
-27,670095
12,670603
-28,670703
-19,670806
34,671109
-13,671211
-38,671311
21,671414
589,671617
-542,671717
-21,671819
-52,671920
40,672122
44,672225
24,672325
-55,672428
12,672630
-36,672731
51,672833
15,672933
-8,673136
12,673239
5,673339
57,673441
-33,673542
-4,673644
-70,673744
34,673847
-177,674050
205,674150
-21,674252
14,674353
-40,674555
-13,674658
65,674758
74,674861
-108,675063
185,675164
-95,675266
-139,675366
16,675569
-2,675672
8,675772
61,675874
-57,676077
-12,676177
-9,676280
19,676380
5,676583
-2,676685
105,676786
-35,676888
16,677091
-14,677191
-52,677294
-15,677394
40,677597
37,677699
21,677799
34,677902
-25,678105
-39,678205
-29,678307
-53,678408
7,678610
37,678713
0,678813
95,678916
48,679016
16,679118
-42,679219
-16,679321
15,679524
-23,679624
-2,679727
10,679827
-1,680030
18,680132
6,680232
-6,680335
-3,680538
-10,681043
32,681146
21,681246
-2,681551
-98,681652
13,681754
93,681854
-319,682057
259,682160
-11,682260
-85,682362
221,682565
-3,682665
-12,682768
20,682868
205,683071
-97,683173
-34,683274
-4,683376
170,683579
-158,683679
204,683782
-215,683882
-32,683984
-39,684085
24,684490
-7,684593
6,684693
73,684998
-30,685099
32,685201
-18,685301
10,685504
-3,685606
18,685707
33,685809
1,686012
-40,686112
21,686215
-16,686315
57,686518
403,686620
-433,686721
6,686823
396,687026
-269,687126
27,687228
-92,687329
110,688039
-415,688140
-138,688242
519,688343
450,688547
-433,688648
101,688750
572,688850
-584,688953
-414,689053
546,689156
127,689256
176,689459
-152,689561
-27,689661
-5,689764
0,689967
1,690067
0,690169
0,690270
-5,690472
3,690575
2,690675
64,690980
