-8,196163
22,196265
-14,196468
-29,196569
30,196671
-4,196771
-5,196974
-13,197076
8,197177
-2,197279
4,197482
4,197582
-4,197685
2,197785
7,197988
6,198090
-3,198191
5,198293
-6,198496
2,198596
-1,198699
5,198799
-1,199002
-1,199102
-3,199204
1,199305
0,199507
1,199610
-2,199710
-1,199813
3,200015
1,200116
1,200218
-4,200318
-1,200421
0,200521
-2,200624
1,200724
3,200927
0,201027
0,201129
4,201230
-2,201433
10,201535
-5,201635
6,201738
0,201940
-11,202041
5,202143
-4,202244
2,202446
6,202549
5,202649
-6,202752
3,202954
-6,203055
-5,203157
11,203257
-3,203460
1,203560
-8,203663
-1,203763
-8,203966
8,204068
-1,204169
6,204271
-3,204474
1,204574
1,204677
-4,204777
3,204980
1,205082
-3,205182
0,205285
-1,205488
5,205588
0,205688
-1,205791
1,205891
-2,205993
-4,206094
3,206196
-2,206399
1,206499
2,206602
-2,206702
0,206905
2,207007
0,207108
0,207210
0,207413
-2,207513
-1,207613
3,207716
14,207919
-7,208019
-6,208121
9,208222
-14,208424
12,208527
-5,208627
-1,208730
6,208932
-9,209033
-2,209135
4,209235
-1,209438
-1,209541
1,209641
0,209743
7,209944
-4,210046
-1,210147
16,210249
-4,210452
11,210552
4,210655
-2,210755
2,210958
-12,211060
1,211161
9,211263
-5,211363
1,211466
3,211566
-4,211668
5,211871
-3,211972
2,212074
2,212174
-15,212377
0,212477
0,212580
6,212680
1,212883
-4,212985
-1,213086
-2,213188
-32,213391
-42,213491
-24,213594
4,213694
-38,213897
-10,213999
-32,214099
68,214202
2,214405
6,214505
5,214607
-10,214708
3,214910
3,215013
-1,215113
-5,215216
-6,215418
-5,215519
-2,215621
6,215721
-2,215924
6,216025
0,216127
-3,216227
-1,216430
3,216532
0,216633
-3,216735
0,216836
1,216938
2,217038
-1,217141
-6,217344
8,217444
-1,217546
-9,217647
5,217849
-2,217952
2,218052
3,218152
1,218355
2,218458
-2,218558
1,218660
-2,218863
-1,218963
4,219066
-7,219166
-1,219369
-9,219471
9,219572
-6,219674
-7,219877
14,219977
1,220080
-6,220180
-1,220383
-5,220483
2,220585
5,220686
1,220889
1,220991
-11,221091
-4,221194
-14,221396
-4,221497
26,221599
11,221700
-23,221802
8,221902
8,222005
-14,222105
5,222308
3,222410
-2,222511
-2,222613
1,222816
-7,222916
10,223019
5,223119
-1,223322
4,223422
0,223524
-3,223625
-2,223827
2,223930
-1,224030
-1,224133
-8,224335
0,224436
4,224538
-8,224638
10,224841
2,224944
-4,225044
0,225146
0,225349
3,225449
1,225550
16,225652
1,225855
40,225955
-26,226058
-5,226158
6,226361
-54,226463
16,226564
20,226666
7,226869
-23,226969
-118,227072
162,227172
-14,227274
-59,227375
20,227477
12,227577
-154,227780
-37,227883
98,227983
-18,228085
7,228288
-40,228388
125,228491
-119,228591
-57,228794
108,228896
-49,228999
-12,229099
-15,229302
9,229404
15,229505
109,229607
38,229810
27,229910
41,230012
-148,230113
-6,230823
-4,230924
32,231026
-17,231127
106,231329
-81,231432
24,231532
17,231634
-11,231837
29,231938
5,232040
-92,232140
80,232343
476,232445
-432,232546
5,232648
-32,232749
-45,232851
59,232951
-23,233054
0,233256
-9,233357
5,233459
13,233560
-1,233762
-4,233865
8,233965
4,234065
-1,234268
1,234371
-4,234471
0,234573
-4,234776
0,234876
0,234979
1,235079
1,235282
0,235384
1,235485
0,235587
4,235790
-6,235890
2,235991
-2,236093
-1,236296
-2,236396
-1,236498
5,236599
6,236802
8,236904
-25,237004
-2,237107
-9,237309
2,237410
4,237512
2,237613
3,237815
0,237918
-76,238018
81,238120
-31,238323
5,238424
