-3,5965
-12,6066
1,6168
-13,6268
-8,6371
-7,6471
-5,6572
9,6674
4,6774
10,6875
1,6977
-4,7077
-1,7180
-1,7280
-1,7380
3,7483
-1,7583
0,7684
-1,7786
0,7886
3,7989
0,8089
-6,8189
-5,8292
-30,8392
-45,8493
24,8595
16,8695
26,8798
78,8898
-9,8998
29,9101
5,10618
5,10719
-3,10821
-13,10921
4,11024
7,11124
-18,11227
9,11327
-15,11427
16,11530
11,11630
-11,11732
17,11833
-7,11935
2,12036
-3,12136
11,12238
-21,12339
-7,12441
-2,12541
11,12644
6,12744
12,12847
-8,12947
0,13047
-5,13150
-8,13250
5,13352
1,13453
1,13555
5,13656
-4,13756
0,13858
-1,13959
-1,14061
9,14161
-3,14262
-3,14364
-3,14465
-6,14567
2,14667
3,14770
1,14870
-2,14970
3,15073
-1,15173
-1,15276
3,15376
0,15478
-1,15579
-2,15679
1,15781
1,15882
-1,15984
1,16084
0,16187
0,16287
1,16388
-2,16490
0,16590
1,16693
0,16793
-1,16893
0,16996
-1,17199
3,17299
-4,17401
-19,17502
22,17704
61,17805
-19,17907
13,18008
13,18210
-11,18313
-20,18413
3,18515
17,18716
-2,18819
-6,18919
7,19021
1,19224
8,19324
3,19425
-4,19527
7,19730
5,19830
-8,19931
0,20033
6,20236
-2,20336
2,20439
0,20539
-2,20639
0,20742
-1,20842
17,20944
2,21147
-9,21248
-7,21348
-7,21450
-4,21653
4,21753
2,21856
6,21956
-5,22159
2,22259
3,22362
-11,22462
-4,22665
0,22765
5,22867
4,22968
6,23171
-3,23271
-11,23373
5,23474
-3,23676
7,23779
1,23879
-6,23980
-4,24182
3,24285
3,24385
-2,24487
-1,24688
1,24791
3,24891
1,24993
-3,25196
0,25296
1,25397
2,25499
0,25702
3,25802
-1,25905
1,26005
-10,26105
-24,26208
-3,26308
7,26411
-21,26613
-89,26714
33,26814
-81,26916
-48,27119
-39,27219
438,27322
-487,27422
-49,27625
64,27727
-22,27828
45,27930
-85,28131
38,28233
-143,28334
32,28436
-78,28639
35,28739
-8,28841
70,28942
-25,29145
-22,29245
10,29347
0,29448
2,29650
1,29753
4,29853
2,29954
3,30156
1,30259
0,30359
-9,30459
5,30662
11,30765
