-13,3334
2,3436
4,3536
17,3639
-33,3739
42,3840
-13,3942
-18,4042
-5,4145
-9,4245
-7,4345
14,4448
20,4548
-4,4651
12,4751
-12,4851
-9,4954
16,5054
-4,5154
-2,5257
0,5357
-17,5459
9,5560
8,5660
1,5763
-1,5863
-9,5965
-7,6066
28,6166
22,6268
-12,6369
17,6469
-2,6572
-37,6672
2,6774
-8,6875
-9,6975
22,7077
-9,7178
-4,7280
6,7380
-8,7481
-9,7583
12,7684
3,7784
7,9201
-43,9302
-7,9404
-13,9504
2,9607
20,9707
-5,9807
38,9910
-30,10010
28,10113
-48,10213
23,10313
-27,10416
30,10516
-2,10618
6,10719
-2,10821
-1,10921
3,11022
-1,11124
-1,11225
-8,11327
-5,11427
-5,11530
5,11630
5,11730
3,11833
0,11933
1,12036
0,12136
3,12238
-1,12339
-1,12439
-5,12541
-1,12642
3,12744
0,12845
1,12947
0,13047
-1,13148
1,13250
-4,13350
1,13453
-1,13553
3,13654
-1,13756
0,13856
1,13959
0,14059
1,14161
-1,14262
0,14362
-1,14465
2,14565
-2,14667
0,14768
1,14870
-1,14970
0,15071
1,15173
0,15273
1,15376
-1,15476
-1,15579
0,15679
0,15882
-1,15982
0,16084
-1,16185
-1,16388
0,16488
-3,16590
-2,16691
3,16893
-12,16994
-8,17096
-5,17197
-20,17399
6,17502
-1,17602
6,17704
-19,17905
1,18008
27,18108
16,18210
-1,18413
25,18513
-3,18614
-5,18716
-9,18919
11,19019
4,19122
-12,19222
9,19322
-5,19425
3,19525
4,19628
3,19830
9,19931
-4,20031
0,20133
-9,20336
-8,20436
4,20539
-14,20639
7,20842
6,20942
-2,21045
0,21145
4,21348
-7,21448
3,21551
4,21651
-5,21854
-6,21956
8,22056
-6,22157
0,22360
7,22462
-3,22562
-1,22663
5,22865
2,22968
-1,23068
-2,23171
4,23371
1,23474
-3,23574
-1,23676
-8,23879
16,23980
-6,24080
-16,24182
15,24385
-8,24485
-11,24588
4,24688
-11,24891
3,24991
5,25094
4,25194
28,25296
6,25397
-11,25499
-8,25600
-32,25802
0,25903
27,26005
3,26105
5,26308
-3,26408
-13,26511
-6,26611
0,26814
0,26916
5,27017
3,27117
-3,27320
4,27422
2,27523
2,27625
-11,27826
2,27928
6,28028
-7,28131
-7,28332
7,28434
-1,28534
1,28637
1,28839
-1,28940
1,29040
1,29143
0,29345
0,29446
1,29548
0,29648
1,29851
0,29952
1,30054
-1,30154
1,30357
0,30457
1,30560
-2,30660
-1,30863
0,30963
0,31066
2,31166
1,31268
-2,31369
0,31471
1,31571
0,31774
0,31875
0,31977
0,32077
0,32280
1,32380
-2,32483
1,32583
-1,32786
-1,32886
1,32989
1,33089
0,33292
-1,33394
1,33495
0,33595
-1,33798
0,33900
0,34000
0,34103
0,34304
-2,34406
1,34506
3,34609
-2,34809
0,34912
3,35012
-2,35115
0,35317
1,35418
0,35518
0,35620
0,35823
0,35923
0,36026
0,36126
-2,36329
1,36429
0,36532
0,36632
1,36835
0,36935
-1,37038
-1,37138
1,37240
0,37341
0,37441
0,37543
0,37746
1,37847
-2,37949
1,38049
0,38252
0,38352
-1,38455
1,38555
0,38758
-1,38858
1,38961
0,39061
2,39264
-1,39364
0,39467
0,39567
0,39770
-1,39872
1,39972
-1,40073
0,40275
-1,40378
1,40478
0,40579
1,40781
0,40884
0,40984
0,41086
0,41287
-2,41390
1,41490
2,41592
-1,41795
0,41895
0,41996
0,42098
1,42301
1,42401
-1,42502
-1,42604
-1,42807
0,42907
1,43010
-1,43110
1,43210
-1,43313
-1,43413
1,43515
-1,43718
1,43819
3,43919
-2,44021
-2,44224
-1,44324
5,44427
2,44527
4,44730
10,44830
-5,44933
-12,45033
10,45236
-3,45336
-6,45438
3,45539
-1,45742
2,45844
0,45944
-5,46045
10,46247
-2,46350
-6,46450
4,46553
2,46753
-4,46856
1,46956
1,47058
-4,47259
0,47362
2,47462
-2,47564
1,47767
-4,47867
1,47968
3,48070
-4,48273
-1,48373
-1,48476
3,48576
0,48676
-2,48779
-4,48879
3,48982
0,49182
-2,49285
-1,49385
1,49487
-1,49690
0,49790
-1,49891
1,49993
1,50196
0,50296
1,50399
-1,50499
0,50702
-1,50802
0,50905
0,51005
-1,51208
2,51308
-1,51410
2,51511
-1,51714
2,51816
6,51916
2,52017
-3,52219
3,52322
1,52422
-2,52523
-3,52725
-2,52828
0,52928
0,53030
4,53231
-5,53334
4,53434
-3,53536
-2,53739
3,53839
4,53940
-7,54042
-3,54245
8,54345
-1,54448
0,54548
0,54648
-3,54751
-1,54851
3,54953
0,55154
2,55257
-2,55357
2,55459
3,55662
-4,55762
-4,55863
6,55965
-7,56168
4,56268
3,56371
-8,56471
4,56674
-4,56774
-6,56877
15,56977
-2,57180
-2,57280
1,57382
-3,57483
5,57686
-4,57786
1,57888
3,57989
-1,58191
2,58294
2,58394
0,58494
5,58697
-4,58800
-1,58900
0,59002
2,59203
-2,59305
3,59406
2,59508
6,59711
-2,59811
-9,59912
4,60014
-1,60217
3,60317
0,60420
0,60520
-1,60620
-3,60723
0,60823
-1,60925
1,61128
-5,61229
3,61329
2,61431
-3,61634
-4,61734
-3,61835
5,61937
5,62140
-3,62240
4,62343
-6,62443
8,62646
1,62746
1,62849
1,62949
-3,63152
3,63252
2,63354
-12,63455
0,63657
14,63760
4,63860
10,63961
-13,64163
-5,64266
-8,64366
-12,64468
7,64669
-1,64772
