0,481736
0,481837
2,482039
0,482142
0,482242
0,482344
0,482545
0,482648
0,482748
0,482850
0,483053
0,483153
0,483256
0,483356
0,483559
0,483661
0,483762
0,483864
0,484067
0,484167
0,484268
0,484370
0,484470
0,484573
0,484673
0,484775
0,484978
0,485079
0,485181
0,485281
0,485484
0,485586
1,485687
0,485789
0,485990
0,486092
0,486193
0,486295
0,486498
0,486598
0,486701
0,486801
0,487004
0,487106
0,487206
0,487309
0,487512
0,487612
0,487712
0,487815
0,488017
0,488118
0,488220
0,488321
0,488523
0,488626
0,488726
0,488828
0,489031
0,489132
0,489234
0,489334
0,489435
0,489537
0,489637
0,489740
0,489943
0,490043
0,490145
0,490246
0,490448
0,490551
0,490651
0,490754
0,490956
0,491057
0,491157
0,491259
0,491462
0,491563
0,491665
0,491765
0,491968
0,492070
0,492171
0,492273
0,492476
0,492576
0,492679
0,492779
0,492982
0,493082
0,493185
0,493285
0,493488
0,493590
0,493690
0,493793
0,493996
0,494096
0,494198
0,494299
0,494501
0,494604
0,494704
0,494804
0,494907
0,495007
0,495110
0,495210
0,495413
0,495515
0,495616
0,495718
0,495921
0,496021
0,496123
0,496224
0,496427
0,496527
0,496629
0,496730
0,496932
0,497035
0,497135
0,497238
0,497440
0,497541
0,497643
0,497743
0,497946
0,498046
0,498149
0,498249
0,498452
0,498554
0,498655
0,498757
0,498960
0,499060
0,499163
0,499263
0,499466
0,499568
0,499668
0,499769
0,499972
0,500074
0,500174
0,500277
0,500377
0,500480
0,500580
0,500682
0,500885
0,500985
0,501088
0,501188
0,501391
0,501493
0,501594
0,501694
0,501897
0,501999
0,502099
0,502202
0,502405
0,502505
0,502607
0,502708
0,502910
0,503013
0,503113
0,503216
0,503416
0,503519
0,503619
0,503721
0,503924
0,504025
0,504127
0,504227
0,504430
0,504532
0,504633
0,504735
0,504938
0,505038
0,505139
0,505241
0,505444
0,505544
0,505647
0,505747
0,505950
0,506052
0,506152
0,506255
0,506355
0,506458
0,506558
0,506660
0,506861
0,506963
0,507064
0,507166
0,507369
0,507469
0,507572
0,507672
0,507875
0,507977
0,508078
0,508180
0,508383
0,508483
0,508583
0,508686
0,508889
0,508989
0,509091
0,509192
0,509394
0,509497
0,509597
0,509700
0,509902
0,510003
0,510105
0,510205
0,510408
0,510509
0,510611
0,510711
0,510914
0,511016
0,511117
0,511219
0,511422
0,511825
0,511928
0,512028
0,512333
0,512434
0,512536
0,512636
0,512839
0,512942
0,513042
0,513144
0,513347
0,513447
0,513548
0,513650
0,513853
0,513953
0,514056
0,514156
0,514359
0,514461
0,514562
0,514664
0,514867
0,514967
0,515067
0,515170
0,515373
0,515473
0,515575
0,515676
0,515878
0,515981
0,516081
0,516184
0,516386
0,516487
0,516587
0,516689
0,516892
0,516993
0,517095
0,517195
0,517398
0,517500
0,517601
0,517703
0,517804
0,517906
0,518006
0,518109
0,518309
0,518412
0,518512
0,518615
0,518817
0,518918
0,519020
0,519120
0,519323
0,519426
0,519526
0,519628
0,519831
0,519931
0,520032
0,520134
0,520337
0,520437
0,520540
0,520640
0,520843
0,520945
0,521046
0,521148
0,521351
0,521451
0,521553
0,521654
0,521857
0,521957
0,522059
0,522160
0,522362
0,522465
0,522565
0,522668
0,522870
0,522971
0,523073
0,523173
0,523276
0,523376
0,523476
0,523579
0,523782
0,523882
0,523984
0,524085
0,524288
0,524390
0,524490
0,524593
0,524795
0,524896
0,524998
0,525099
0,525301
0,525402
0,525504
0,525604
0,525807
0,525910
0,526010
0,526112
0,526315
0,526415
0,526518
0,526618
0,526821
0,526921
0,527024
0,527124
0,527327
0,527429
0,527529
0,527632
0,527835
0,527935
0,528037
0,528138
0,528240
0,528340
0,528443
0,528543
0,528746
0,528846
0,528949
0,529049
0,529252
0,529354
0,529455
0,529557
0,529760
0,529860
0,529963
0,530063
0,530266
0,530366
0,530468
0,530569
0,530771
0,530874
0,530974
0,531077
0,531279
0,531380
0,531482
0,531582
0,531785
0,531888
0,531988
0,532088
0,532291
0,532393
0,532494
0,532596
0,532799
0,532899
0,533002
0,533102
0,533305
0,533407
0,533508
0,533610
0,533710
0,533811
0,533913
0,534013
0,534216
0,534319
0,534419
0,534521
0,534724
0,534824
0,534927
0,535027
0,535230
0,535332
0,535433
0,535533
0,535736
0,535838
0,535939
0,536041
0,536244
0,536344
0,536446
0,536547
0,536750
0,536852
0,536952
